run_sample_id	runid	bam_file	annotated_vcf_file	ghm_snp_file	ghcnv_probe_file	molecule_table_file	counts_file	coverage_file	sergmentation_file	genome_summary_file	coverage_plot_file	type	TF
A034553601	210411_A00274_0482_BHY3J3DSXY	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034553601.short.bwamem.cram	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034553601.annotated.vcf	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034553601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034553601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034553601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034553601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034553601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034553601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034553601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034553601.coverage_plot.pdf	Clinical	0.021
A033189201	210305_A00441_0407_BHVMNHDSXY	/ghds/ivd/flowcentral/210305_A00441_0407_BHVMNHDSXY/A033189201.short.bwamem.cram	/ghds/ivd/flowcentral/210305_A00441_0407_BHVMNHDSXY/A033189201.annotated.vcf	/ghds/ivd/flowcentral/210305_A00441_0407_BHVMNHDSXY/A033189201.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210305_A00441_0407_BHVMNHDSXY/A033189201.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210305_A00441_0407_BHVMNHDSXY/A033189201.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210305_A00441_0407_BHVMNHDSXY/A033189201.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210305_A00441_0407_BHVMNHDSXY/A033189201.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210305_A00441_0407_BHVMNHDSXY/A033189201.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210305_A00441_0407_BHVMNHDSXY/A033189201.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210305_A00441_0407_BHVMNHDSXY/A033189201.coverage_plot.pdf	Clinical	0.0232
A035085301	210507_A00274_0501_BH33LJDSX2	/ghds/ivd/flowcentral/210507_A00274_0501_BH33LJDSX2/A035085301.short.bwamem.cram	/ghds/ivd/flowcentral/210507_A00274_0501_BH33LJDSX2/A035085301.annotated.vcf	/ghds/ivd/flowcentral/210507_A00274_0501_BH33LJDSX2/A035085301.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210507_A00274_0501_BH33LJDSX2/A035085301.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210507_A00274_0501_BH33LJDSX2/A035085301.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210507_A00274_0501_BH33LJDSX2/A035085301.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210507_A00274_0501_BH33LJDSX2/A035085301.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210507_A00274_0501_BH33LJDSX2/A035085301.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210507_A00274_0501_BH33LJDSX2/A035085301.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210507_A00274_0501_BH33LJDSX2/A035085301.coverage_plot.pdf	Clinical	0.1308
A035291401	210509_A00274_0503_BH353CDSX2	/ghds/ivd/flowcentral/210509_A00274_0503_BH353CDSX2/A035291401.short.bwamem.cram	/ghds/ivd/flowcentral/210509_A00274_0503_BH353CDSX2/A035291401.annotated.vcf	/ghds/ivd/flowcentral/210509_A00274_0503_BH353CDSX2/A035291401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210509_A00274_0503_BH353CDSX2/A035291401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00274_0503_BH353CDSX2/A035291401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00274_0503_BH353CDSX2/A035291401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00274_0503_BH353CDSX2/A035291401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00274_0503_BH353CDSX2/A035291401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00274_0503_BH353CDSX2/A035291401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00274_0503_BH353CDSX2/A035291401.coverage_plot.pdf	Clinical	0.0686
A034454001	210410_A00277_0465_BHY3HNDSXY	/ghds/ivd/flowcentral/210410_A00277_0465_BHY3HNDSXY/A034454001.short.bwamem.cram	/ghds/ivd/flowcentral/210410_A00277_0465_BHY3HNDSXY/A034454001.annotated.vcf	/ghds/ivd/flowcentral/210410_A00277_0465_BHY3HNDSXY/A034454001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210410_A00277_0465_BHY3HNDSXY/A034454001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A00277_0465_BHY3HNDSXY/A034454001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A00277_0465_BHY3HNDSXY/A034454001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A00277_0465_BHY3HNDSXY/A034454001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A00277_0465_BHY3HNDSXY/A034454001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A00277_0465_BHY3HNDSXY/A034454001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A00277_0465_BHY3HNDSXY/A034454001.coverage_plot.pdf	Clinical	0.5158
A033665601	210318_A01020_0151_AHVGLKDSXY	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033665601.short.bwamem.cram	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033665601.annotated.vcf	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033665601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033665601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033665601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033665601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033665601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033665601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033665601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033665601.coverage_plot.pdf	Clinical	0.1316
A034271601	210403_A00274_0474_AHVLNNDSXY	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034271601.short.bwamem.cram	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034271601.annotated.vcf	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034271601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034271601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034271601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034271601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034271601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034271601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034271601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034271601.coverage_plot.pdf	Clinical	0.0402
A035286901	210509_A01020_0192_AH355CDSX2	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035286901.short.bwamem.cram	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035286901.annotated.vcf	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035286901.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035286901.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035286901.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035286901.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035286901.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035286901.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035286901.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035286901.coverage_plot.pdf	Clinical	0.0444
A033599201	210315_A01361_0007_BHVGM7DSXY	/ghds/ivd/flowcentral/210315_A01361_0007_BHVGM7DSXY/A033599201.short.bwamem.cram	/ghds/ivd/flowcentral/210315_A01361_0007_BHVGM7DSXY/A033599201.annotated.vcf	/ghds/ivd/flowcentral/210315_A01361_0007_BHVGM7DSXY/A033599201.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210315_A01361_0007_BHVGM7DSXY/A033599201.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210315_A01361_0007_BHVGM7DSXY/A033599201.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210315_A01361_0007_BHVGM7DSXY/A033599201.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210315_A01361_0007_BHVGM7DSXY/A033599201.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210315_A01361_0007_BHVGM7DSXY/A033599201.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210315_A01361_0007_BHVGM7DSXY/A033599201.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210315_A01361_0007_BHVGM7DSXY/A033599201.coverage_plot.pdf	Clinical	0.2056
A034272901	210403_A00274_0474_AHVLNNDSXY	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034272901.short.bwamem.cram	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034272901.annotated.vcf	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034272901.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210403_A00274_0474_AHVLNNDSXY/A034272901.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034272901.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034272901.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034272901.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034272901.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034272901.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210403_A00274_0474_AHVLNNDSXY/A034272901.coverage_plot.pdf	Clinical	0.9236
A034227601	210401_A00277_0458_AHVTL3DSXY	/ghds/ivd/flowcentral/210401_A00277_0458_AHVTL3DSXY/A034227601.short.bwamem.cram	/ghds/ivd/flowcentral/210401_A00277_0458_AHVTL3DSXY/A034227601.annotated.vcf	/ghds/ivd/flowcentral/210401_A00277_0458_AHVTL3DSXY/A034227601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210401_A00277_0458_AHVTL3DSXY/A034227601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210401_A00277_0458_AHVTL3DSXY/A034227601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210401_A00277_0458_AHVTL3DSXY/A034227601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210401_A00277_0458_AHVTL3DSXY/A034227601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210401_A00277_0458_AHVTL3DSXY/A034227601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210401_A00277_0458_AHVTL3DSXY/A034227601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210401_A00277_0458_AHVTL3DSXY/A034227601.coverage_plot.pdf	Clinical	0.0088
A034931601	210425_A00274_0491_BHYCKLDSXY	/ghds/ivd/flowcentral/210425_A00274_0491_BHYCKLDSXY/A034931601.short.bwamem.cram	/ghds/ivd/flowcentral/210425_A00274_0491_BHYCKLDSXY/A034931601.annotated.vcf	/ghds/ivd/flowcentral/210425_A00274_0491_BHYCKLDSXY/A034931601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210425_A00274_0491_BHYCKLDSXY/A034931601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210425_A00274_0491_BHYCKLDSXY/A034931601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210425_A00274_0491_BHYCKLDSXY/A034931601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210425_A00274_0491_BHYCKLDSXY/A034931601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210425_A00274_0491_BHYCKLDSXY/A034931601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210425_A00274_0491_BHYCKLDSXY/A034931601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210425_A00274_0491_BHYCKLDSXY/A034931601.coverage_plot.pdf	Clinical	0.0816
A034799501	210419_A00441_0442_AHY3TLDSXY	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034799501.short.bwamem.cram	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034799501.annotated.vcf	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034799501.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034799501.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034799501.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034799501.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034799501.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034799501.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034799501.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034799501.coverage_plot.pdf	Clinical	0.065
A033920601	210324_A01020_0156_BHVJFTDSXY	/ghds/ivd/flowcentral/210324_A01020_0156_BHVJFTDSXY/A033920601.short.bwamem.cram	/ghds/ivd/flowcentral/210324_A01020_0156_BHVJFTDSXY/A033920601.annotated.vcf	/ghds/ivd/flowcentral/210324_A01020_0156_BHVJFTDSXY/A033920601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210324_A01020_0156_BHVJFTDSXY/A033920601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0156_BHVJFTDSXY/A033920601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0156_BHVJFTDSXY/A033920601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0156_BHVJFTDSXY/A033920601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0156_BHVJFTDSXY/A033920601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0156_BHVJFTDSXY/A033920601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0156_BHVJFTDSXY/A033920601.coverage_plot.pdf	Clinical	0.2288
A034671101	210416_A01020_0175_BHY5NKDSXY	/ghds/ivd/flowcentral/210416_A01020_0175_BHY5NKDSXY/A034671101.short.bwamem.cram	/ghds/ivd/flowcentral/210416_A01020_0175_BHY5NKDSXY/A034671101.annotated.vcf	/ghds/ivd/flowcentral/210416_A01020_0175_BHY5NKDSXY/A034671101.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210416_A01020_0175_BHY5NKDSXY/A034671101.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0175_BHY5NKDSXY/A034671101.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0175_BHY5NKDSXY/A034671101.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0175_BHY5NKDSXY/A034671101.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0175_BHY5NKDSXY/A034671101.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0175_BHY5NKDSXY/A034671101.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0175_BHY5NKDSXY/A034671101.coverage_plot.pdf	Clinical	0.3704
